date,ticker,type,direction,detail,price,entry_price,result_5,result_10,current_pct,max_drawdown_pct,days_to_5,days_to_10
2026-03-02,COP,volume_spike,buy,Volume spike 2.5x (dip in uptrend),117.37,119.96,win,loss,5.25,-6.55,14,
2026-03-02,COP,gap_and_go,buy,Gap up +5.1% on 2.5x volume,117.37,119.96,win,loss,5.25,-6.55,14,
2026-03-02,COP,rel_strength,buy,"New 20-day high (+4.8% above prev, 2.5x vol)",117.37,119.96,win,loss,5.25,-6.55,14,
2026-03-02,COP,confluence,buy,"Confluence (2): gap_and_go, rel_strength",117.37,119.96,win,loss,5.25,-6.55,14,
2026-03-12,COP,macd,buy,MACD bullish crossover (above SMA20),119.37,118.8,win,win,9.06,-0.37,5,10
2026-03-20,COP,rel_strength,buy,"New 20-day high (+1.4% above prev, 3.1x vol)",125.98,122.72,win,loss,-0.01,-2.37,2,
2026-04-08,COP,adjusted_drop,buy,"Market-adjusted drop -7.52% (stock -4.97%, market +2.55%)",124.3,125.36,loss,loss,1.55,-11.15,,
2026-04-17,COP,adjusted_drop,buy,"Market-adjusted drop -5.76% (stock -4.55%, market +1.21%)",115.18,115.98,win,loss,-2.54,-2.76,3,
2026-04-29,COP,macd,buy,MACD bullish crossover (above SMA20),127.3,123.62,loss,loss,-1.02,-8.77,,
2026-02-03,MRK,macd,buy,MACD bullish crossover (above SMA20),114.99,116.04,win,loss,4.76,-0.68,8,
2026-02-03,MRK,rel_strength,buy,"New 20-day high (+4.0% above prev, 2.0x vol)",114.99,116.04,win,loss,4.76,-0.68,8,
2026-03-26,MRK,macd,buy,MACD bullish crossover (above SMA20),118.93,119.29,loss,loss,-0.18,-3.84,,
2026-02-03,JPM,macd,buy,MACD bullish crossover (above SMA20),313.25,312.81,loss,loss,-3.53,-7.32,,
2026-01-26,NEM,rel_strength,buy,"New 20-day high (+3.7% above prev, 1.6x vol)",125.37,123.74,win,loss,-1.59,-13.06,2,
2026-01-30,NEM,adjusted_drop,buy,"Market-adjusted drop -11.19% (stock -11.49%, market -0.30%)",111.86,110.58,win,win,11.88,-2.71,2,8
2026-01-30,NEM,sector_drop,buy,"Sector-adjusted drop -10.03% (stock -11.49%, XLB -1.46%)",111.86,110.58,win,win,11.88,-2.71,2,8
2026-01-30,NEM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",111.86,110.58,win,win,11.88,-2.71,2,8
2026-02-19,NEM,macd,buy,MACD bullish crossover (above SMA20),124.86,121.82,win,loss,-6.24,-10.49,6,
2026-02-27,NEM,macd,buy,MACD bullish crossover (above SMA20),129.44,131.0,loss,loss,-27.04,-28.15,,
2026-03-03,NEM,adjusted_drop,buy,"Market-adjusted drop -6.86% (stock -7.75%, market -0.88%)",118.24,121.15,loss,loss,-18.46,-22.31,,
2026-03-03,NEM,sector_drop,buy,"Sector-adjusted drop -5.28% (stock -7.75%, XLB -2.46%)",118.24,121.15,loss,loss,-18.46,-22.31,,
2026-03-03,NEM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",118.24,121.15,loss,loss,-18.46,-22.31,,
2026-03-31,NEM,macd,buy,MACD bullish crossover (above SMA20),108.0,112.33,win,loss,-0.66,-3.37,5,
2026-04-15,NEM,adjusted_drop,buy,"Market-adjusted drop -6.04% (stock -5.25%, market +0.79%)",112.78,112.34,win,loss,2.22,-5.09,7,
2026-04-24,NEM,macd,buy,MACD bullish crossover (above SMA20),120.42,118.34,loss,loss,-8.06,-9.91,,
2026-04-24,NEM,gap_and_go,buy,Gap up +3.6% on 1.5x volume,120.42,118.34,loss,loss,-8.06,-9.91,,
2026-05-08,NEM,macd,buy,MACD bullish crossover (above SMA20),116.24,116.85,loss,loss,-7.41,-11.32,,
2026-02-05,PANW,adjusted_drop,buy,"Market-adjusted drop -5.92% (stock -7.17%, market -1.25%)",154.77,157.61,win,loss,-5.51,-11.45,2,
2026-02-05,PANW,sector_drop,buy,"Sector-adjusted drop -5.36% (stock -7.17%, XLK -1.80%)",154.77,157.61,win,loss,-5.51,-11.45,2,
2026-02-05,PANW,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",154.77,157.61,win,loss,-5.51,-11.45,2,
2026-02-18,PANW,adjusted_drop,buy,"Market-adjusted drop -7.32% (stock -6.82%, market +0.50%)",152.35,152.48,win,win,8.17,-8.47,10,13
2026-02-18,PANW,sector_drop,buy,"Sector-adjusted drop -7.84% (stock -6.82%, XLK +1.03%)",152.35,152.48,win,win,8.17,-8.47,10,13
2026-02-18,PANW,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",152.35,152.48,win,win,8.17,-8.47,10,13
2026-03-30,PANW,gap_and_go,buy,Gap up +3.4% on 1.5x volume,154.35,155.03,win,win,12.86,-2.42,3,5
2026-04-02,PANW,macd,buy,MACD bullish crossover (above SMA20),163.21,163.37,win,win,9.29,-7.4,3,13
2026-04-08,PANW,rel_strength,buy,"New 20-day high (+4.2% above prev, 1.6x vol)",173.78,174.14,win,loss,4.25,-13.13,13,
2026-04-10,PANW,adjusted_drop,buy,"Market-adjusted drop -6.68% (stock -6.74%, market -0.07%)",155.73,155.58,win,win,16.39,-0.48,2,7
2026-04-10,PANW,sector_drop,buy,"Sector-adjusted drop -7.13% (stock -6.74%, XLK +0.39%)",155.73,155.58,win,win,16.39,-0.48,2,7
2026-04-10,PANW,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",155.73,155.58,win,win,16.39,-0.48,2,7
2026-05-07,PANW,gap_and_go,buy,Gap up +3.9% on 1.5x volume,196.53,194.85,win,win,44.57,-0.73,1,3
2026-05-07,PANW,rel_strength,buy,"New 20-day high (+6.3% above prev, 1.5x vol)",196.53,194.85,win,win,44.57,-0.73,1,3
2026-05-07,PANW,confluence,buy,"Confluence (2): gap_and_go, rel_strength",196.53,194.85,win,win,44.57,-0.73,1,3
2026-01-29,UEC,adjusted_drop,buy,"Market-adjusted drop -7.45% (stock -7.65%, market -0.20%)",18.6,17.69,win,loss,-8.14,-18.71,1,
2026-03-03,UEC,adjusted_drop,buy,"Market-adjusted drop -6.14% (stock -7.02%, market -0.88%)",14.56,14.96,loss,loss,-11.83,-20.59,,
2026-03-31,UEC,macd,buy,MACD bullish crossover (above SMA20),13.5,13.95,win,win,8.6,-9.68,10,10
2026-04-23,UEC,rel_strength,buy,"New 20-day high (+2.3% above prev, 1.4x vol)",14.95,14.98,win,win,-1.13,-10.75,9,12
2026-04-24,UEC,adjusted_drop,buy,"Market-adjusted drop -6.79% (stock -6.02%, market +0.77%)",14.05,14.57,win,win,-6.31,-8.24,1,9
2026-04-27,UEC,gap_and_go,buy,Gap up +3.7% on 1.5x volume,15.41,15.1,win,win,-12.58,-13.58,7,10
2026-04-30,UEC,macd,buy,MACD bullish crossover (above SMA20),14.89,14.67,win,win,-10.7,-19.7,4,5
2026-01-26,BKR,gap_and_go,buy,Gap up +3.2% on 2.2x volume,55.89,56.0,win,win,6.54,-2.41,7,12
2026-01-26,BKR,rel_strength,buy,"New 20-day high (+2.9% above prev, 2.2x vol)",55.89,56.0,win,win,6.54,-2.41,7,12
2026-01-26,BKR,confluence,buy,"Confluence (2): gap_and_go, rel_strength",55.89,56.0,win,win,6.54,-2.41,7,12
2026-03-12,BKR,sector_drop,buy,"Sector-adjusted drop -6.14% (stock -5.21%, XLE +0.93%)",55.71,55.69,win,win,8.05,-3.67,5,7
2026-03-23,BKR,macd,buy,MACD bullish crossover (above SMA20),62.32,61.87,loss,loss,-0.95,-4.67,,
2026-04-08,BKR,macd,buy,MACD bullish crossover (above SMA20),62.95,63.07,win,win,8.74,-7.68,12,12
2026-04-23,BKR,macd,buy,MACD bullish crossover (above SMA20),64.28,66.24,win,loss,-2.46,-5.7,1,
2026-04-24,BKR,gap_and_go,buy,Gap up +3.1% on 1.9x volume,68.71,69.77,loss,loss,-8.09,-10.47,,
2026-04-24,BKR,rel_strength,buy,"New 20-day high (+6.6% above prev, 1.9x vol)",68.71,69.77,loss,loss,-8.09,-10.47,,
2026-04-24,BKR,confluence,buy,"Confluence (2): gap_and_go, rel_strength",68.71,69.77,loss,loss,-8.09,-10.47,,
2026-02-03,MDT,rel_strength,buy,"New 20-day high (+1.7% above prev, 1.3x vol)",102.34,102.48,loss,loss,-6.46,-7.57,,
2026-01-29,LUV,macd,buy,MACD bullish crossover (above SMA20),48.29,48.33,win,win,7.31,-2.55,3,6
2026-01-29,LUV,gap_and_go,buy,Gap up +6.2% on 4.1x volume,48.29,48.33,win,win,7.31,-2.55,3,6
2026-01-29,LUV,rel_strength,buy,"New 20-day high (+9.1% above prev, 4.1x vol)",48.29,48.33,win,win,7.31,-2.55,3,6
2026-01-29,LUV,confluence,buy,"Confluence (2): gap_and_go, rel_strength",48.29,48.33,win,win,7.31,-2.55,3,6
2026-02-06,LUV,rel_strength,buy,"New 20-day high (+3.3% above prev, 1.4x vol)",54.03,53.59,loss,loss,-10.31,-12.76,,
2026-02-11,LUV,sector_drop,buy,"Sector-adjusted drop -5.42% (stock -4.88%, XLI +0.53%)",51.21,51.99,win,loss,-15.92,-15.94,3,
2026-03-05,LUV,adjusted_drop,buy,"Market-adjusted drop -6.34% (stock -6.89%, market -0.56%)",43.71,42.82,loss,loss,-7.67,-11.04,,
2026-04-17,LUV,rel_strength,buy,"New 20-day high (+3.4% above prev, 1.3x vol)",42.7,41.81,loss,loss,-1.2,-11.86,,
2026-05-05,LUV,macd,buy,MACD bullish crossover (above SMA20),39.71,41.35,win,loss,5.63,-9.96,15,
2026-01-27,UNH,adjusted_drop,buy,"Market-adjusted drop -20.00% (stock -19.61%, market +0.40%)",280.52,281.53,loss,loss,1.58,-6.14,,
2026-01-27,UNH,sector_drop,buy,"Sector-adjusted drop -17.93% (stock -19.61%, XLV -1.68%)",280.52,281.53,loss,loss,1.58,-6.14,,
2026-01-27,UNH,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",280.52,281.53,loss,loss,1.58,-6.14,,
2026-04-02,UNH,macd,buy,MACD bullish crossover (above SMA20),277.26,277.88,win,win,27.72,-0.23,2,2
2026-04-07,UNH,volume_spike,buy,Volume spike 2.5x (dip in uptrend),307.73,312.0,win,win,17.55,-2.91,10,10
2026-04-07,UNH,gap_and_go,buy,Gap up +9.8% on 2.5x volume,307.73,312.0,win,win,17.55,-2.91,10,10
2026-04-07,UNH,rel_strength,buy,"New 20-day high (+8.1% above prev, 2.5x vol)",307.73,312.0,win,win,17.55,-2.91,10,10
2026-04-07,UNH,confluence,buy,"Confluence (2): gap_and_go, rel_strength",307.73,312.0,win,win,17.55,-2.91,10,10
2026-04-21,UNH,volume_spike,buy,Volume spike 3.2x (dip in uptrend),346.01,350.88,win,win,12.97,-0.55,5,15
2026-04-21,UNH,gap_and_go,buy,Gap up +9.1% on 3.2x volume,346.01,350.88,win,win,12.97,-0.55,5,15
2026-04-21,UNH,rel_strength,buy,"New 20-day high (+9.9% above prev, 3.2x vol)",346.01,350.88,win,win,12.97,-0.55,5,15
2026-04-21,UNH,confluence,buy,"Confluence (2): gap_and_go, rel_strength",346.01,350.88,win,win,12.97,-0.55,5,15
2026-04-22,UNH,earnings_drift,buy,"Post-catalyst drift: gap +9.1%, move +2.2%",353.52,354.68,win,win,13.1,-1.62,7,14
2026-02-19,BX,adjusted_drop,buy,"Market-adjusted drop -5.11% (stock -5.37%, market -0.26%)",124.61,120.36,loss,loss,-15.94,-16.26,,
2026-04-23,BX,adjusted_drop,buy,"Market-adjusted drop -5.32% (stock -5.70%, market -0.39%)",121.21,120.89,win,loss,1.3,-2.97,6,
2026-01-27,CVS,adjusted_drop,buy,"Market-adjusted drop -14.55% (stock -14.15%, market +0.40%)",71.37,71.01,win,win,8.54,-0.29,4,8
2026-01-27,CVS,sector_drop,buy,"Sector-adjusted drop -12.48% (stock -14.15%, XLV -1.68%)",71.37,71.01,win,win,8.54,-0.29,4,8
2026-01-27,CVS,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",71.37,71.01,win,win,8.54,-0.29,4,8
2026-02-12,CVS,macd,buy,MACD bullish crossover (above SMA20),77.25,77.07,win,loss,0.22,-6.21,11,
2026-02-26,CVS,macd,buy,MACD bullish crossover (above SMA20),77.33,77.34,loss,loss,-7.9,-8.23,,
2026-03-02,CVS,rel_strength,buy,"New 20-day high (+2.2% above prev, 1.4x vol)",80.95,80.47,loss,loss,-12.18,-13.51,,
2026-04-07,CVS,gap_and_go,buy,Gap up +5.6% on 2.3x volume,77.54,77.96,loss,loss,3.88,-4.91,,
2026-05-06,CVS,gap_and_go,buy,Gap up +6.0% on 2.1x volume,86.86,87.0,win,win,6.86,-0.9,3,5
2026-05-06,CVS,rel_strength,buy,"New 20-day high (+5.6% above prev, 2.1x vol)",86.86,87.0,win,win,6.86,-0.9,3,5
2026-05-06,CVS,confluence,buy,"Confluence (2): gap_and_go, rel_strength",86.86,87.0,win,win,6.86,-0.9,3,5
2026-01-27,MRNA,adjusted_drop,buy,"Market-adjusted drop -5.69% (stock -5.29%, market +0.40%)",45.45,45.48,win,loss,2.46,-19.4,2,
2026-01-30,MRNA,sector_drop,buy,"Sector-adjusted drop -6.55% (stock -5.95%, XLV +0.60%)",44.07,43.45,win,win,15.74,-15.64,1,13
2026-02-19,MRNA,macd,buy,MACD bullish crossover (above SMA20),49.7,49.16,win,win,8.6,-2.18,2,7
2026-03-04,MRNA,gap_and_go,buy,Gap up +7.5% on 2.3x volume,57.8,56.96,loss,loss,-6.0,-13.58,,
2026-03-04,MRNA,rel_strength,buy,"New 20-day high (+8.4% above prev, 2.3x vol)",57.8,56.96,loss,loss,-6.0,-13.58,,
2026-03-04,MRNA,confluence,buy,"Confluence (2): gap_and_go, rel_strength",57.8,56.96,loss,loss,-6.0,-13.58,,
2026-03-05,MRNA,adjusted_drop,buy,"Market-adjusted drop -6.31% (stock -6.87%, market -0.56%)",53.83,52.22,win,win,2.6,-5.74,2,4
2026-03-27,MRNA,adjusted_drop,buy,"Market-adjusted drop -5.78% (stock -7.49%, market -1.71%)",49.56,49.67,win,win,9.89,-5.1,3,12
2026-03-27,MRNA,sector_drop,buy,"Sector-adjusted drop -5.78% (stock -7.49%, XLV -1.70%)",49.56,49.67,win,win,9.89,-5.1,3,12
2026-03-27,MRNA,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",49.56,49.67,win,win,9.89,-5.1,3,12
2026-04-15,MRNA,macd,buy,MACD bullish crossover (above SMA20),54.26,54.13,loss,loss,-9.87,-19.31,,
2026-04-17,MRNA,volume_spike,buy,Volume spike 2.3x (dip in uptrend),53.72,53.69,win,loss,1.23,-18.64,15,
2026-04-17,MRNA,rel_strength,buy,"New 20-day high (+1.6% above prev, 2.3x vol)",53.72,53.69,win,loss,1.23,-18.64,15,
2026-05-08,MRNA,macd,buy,MACD bullish crossover (above SMA20),54.35,58.08,loss,loss,-20.7,-23.9,,
2026-05-08,MRNA,rel_strength,buy,"New 20-day high (+2.8% above prev, 3.4x vol)",54.35,58.08,loss,loss,-20.7,-23.9,,
2026-05-11,MRNA,volume_spike,buy,Volume spike 3.7x (dip in uptrend),52.88,52.24,loss,loss,-12.63,-15.96,,
2026-05-11,MRNA,gap_and_go,buy,Gap up +6.9% on 3.7x volume,52.88,52.24,loss,loss,-12.63,-15.96,,
2026-01-28,ARM,sector_drop,buy,"Sector-adjusted drop -5.08% (stock -4.28%, XLK +0.80%)",109.96,110.06,win,win,15.33,-9.12,7,7
2026-02-05,ARM,macd,buy,MACD bullish crossover (above SMA20),110.88,112.71,win,win,13.07,-0.16,1,1
2026-03-18,ARM,macd,buy,MACD bullish crossover (above SMA20),128.36,125.0,win,win,19.84,-0.4,2,2
2026-03-20,ARM,volume_spike,buy,Volume spike 3.2x (dip in uptrend),132.35,133.43,win,win,18.1,-0.31,2,3
2026-03-20,ARM,gap_and_go,buy,Gap up +5.5% on 3.2x volume,132.35,133.43,win,win,18.1,-0.31,2,3
2026-03-20,ARM,rel_strength,buy,"New 20-day high (+4.2% above prev, 3.2x vol)",132.35,133.43,win,win,18.1,-0.31,2,3
2026-03-20,ARM,confluence,buy,"Confluence (2): gap_and_go, rel_strength",132.35,133.43,win,win,18.1,-0.31,2,3
2026-03-23,ARM,earnings_drift,buy,"Post-catalyst drift: gap +5.5%, move +3.4%",136.89,136.0,win,win,18.54,-2.2,2,2
2026-03-27,ARM,adjusted_drop,buy,"Market-adjusted drop -5.19% (stock -6.89%, market -1.71%)",144.13,144.1,win,win,21.51,-5.62,2,9
2026-04-22,ARM,rel_strength,buy,"New 20-day high (+9.6% above prev, 1.6x vol)",196.57,194.42,win,win,13.78,-1.15,1,2
2026-04-24,ARM,gap_and_go,buy,Gap up +8.5% on 2.5x volume,234.81,224.49,win,loss,-6.83,-13.62,8,
2026-04-27,ARM,adjusted_drop,buy,"Market-adjusted drop -8.23% (stock -8.06%, market +0.17%)",215.88,197.32,win,win,9.02,-1.73,3,7
2026-04-27,ARM,sector_drop,buy,"Sector-adjusted drop -8.28% (stock -8.06%, XLK +0.22%)",215.88,197.32,win,win,9.02,-1.73,3,7
2026-04-27,ARM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",215.88,197.32,win,win,9.02,-1.73,3,7
2026-05-06,ARM,gap_and_go,buy,Gap up +11.1% on 3.1x volume,237.3,222.4,win,win,50.75,-9.67,10,10
2026-05-07,ARM,volume_spike,buy,Volume spike 2.3x (dip in uptrend),213.31,216.96,win,win,62.84,-7.41,5,9
2026-05-07,ARM,adjusted_drop,buy,"Market-adjusted drop -9.80% (stock -10.11%, market -0.31%)",213.31,216.96,win,win,62.84,-7.41,5,9
2026-05-07,ARM,sector_drop,buy,"Sector-adjusted drop -9.91% (stock -10.11%, XLK -0.20%)",213.31,216.96,win,win,62.84,-7.41,5,9
2026-05-07,ARM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",213.31,216.96,win,win,62.84,-7.41,5,9
2026-03-31,JNJ,macd,buy,MACD bullish crossover (above SMA20),243.04,244.2,loss,loss,-7.94,-8.88,,
2026-02-09,CELH,adjusted_drop,buy,"Market-adjusted drop -5.96% (stock -5.48%, market +0.48%)",47.8,47.77,win,win,-1.38,-10.76,9,12
2026-02-09,CELH,sector_drop,buy,"Sector-adjusted drop -5.10% (stock -5.48%, XLY -0.37%)",47.8,47.77,win,win,-1.38,-10.76,9,12
2026-02-09,CELH,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",47.8,47.77,win,win,-1.38,-10.76,9,12
2026-02-20,CELH,gap_and_go,buy,Gap up +6.8% on 2.1x volume,48.32,48.56,win,win,-8.22,-15.69,2,4
2026-02-24,CELH,macd,buy,MACD bullish crossover (above SMA20),50.72,50.64,win,win,-13.19,-19.15,2,2
2026-02-26,CELH,volume_spike,buy,Volume spike 3.3x (dip in uptrend),54.12,55.17,loss,loss,-22.13,-25.99,,
2026-02-26,CELH,rel_strength,buy,"New 20-day high (+5.7% above prev, 3.3x vol)",54.12,55.17,loss,loss,-22.13,-25.99,,
2026-03-02,CELH,adjusted_drop,buy,"Market-adjusted drop -8.19% (stock -8.13%, market +0.06%)",49.25,48.54,loss,loss,-18.31,-18.54,,
2026-03-02,CELH,sector_drop,buy,"Sector-adjusted drop -6.90% (stock -8.13%, XLY -1.23%)",49.25,48.54,loss,loss,-18.31,-18.54,,
2026-03-02,CELH,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",49.25,48.54,loss,loss,-18.31,-18.54,,
2026-02-06,UAL,macd,buy,MACD bullish crossover (above SMA20),115.91,115.46,loss,loss,-10.61,-14.93,,
2026-02-19,UAL,adjusted_drop,buy,"Market-adjusted drop -5.62% (stock -5.88%, market -0.26%)",110.05,109.54,win,loss,-21.01,-22.68,5,
2026-02-19,UAL,sector_drop,buy,"Sector-adjusted drop -6.63% (stock -5.88%, XLI +0.74%)",110.05,109.54,win,loss,-21.01,-22.68,5,
2026-02-19,UAL,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",110.05,109.54,win,loss,-21.01,-22.68,5,
2026-02-25,UAL,macd,buy,MACD bullish crossover (above SMA20),112.87,114.89,loss,loss,-19.48,-26.28,,
2026-02-27,UAL,adjusted_drop,buy,"Market-adjusted drop -8.22% (stock -8.70%, market -0.48%)",106.3,100.0,win,loss,-10.05,-15.3,2,
2026-02-27,UAL,sector_drop,buy,"Sector-adjusted drop -8.95% (stock -8.70%, XLI +0.25%)",106.3,100.0,win,loss,-10.05,-15.3,2,
2026-02-27,UAL,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",106.3,100.0,win,loss,-10.05,-15.3,2,
2026-04-08,UAL,gap_and_go,buy,Gap up +11.4% on 2.0x volume,96.3,95.26,win,win,-6.97,-7.67,7,7
2026-04-08,UAL,rel_strength,buy,"New 20-day high (+4.6% above prev, 2.0x vol)",96.3,95.26,win,win,-6.97,-7.67,7,7
2026-04-08,UAL,confluence,buy,"Confluence (2): gap_and_go, rel_strength",96.3,95.26,win,win,-6.97,-7.67,7,7
2026-04-17,UAL,gap_and_go,buy,Gap up +8.3% on 1.6x volume,101.8,99.98,loss,loss,-0.4,-12.03,,
2026-04-17,UAL,rel_strength,buy,"New 20-day high (+3.4% above prev, 1.6x vol)",101.8,99.98,loss,loss,-0.4,-12.03,,
2026-04-17,UAL,confluence,buy,"Confluence (2): gap_and_go, rel_strength",101.8,99.98,loss,loss,-0.4,-12.03,,
2026-04-22,UAL,adjusted_drop,buy,"Market-adjusted drop -6.59% (stock -5.58%, market +1.01%)",91.71,91.36,win,win,4.75,-3.73,10,11
2026-04-22,UAL,sector_drop,buy,"Sector-adjusted drop -5.35% (stock -5.58%, XLI -0.23%)",91.71,91.36,win,win,4.75,-3.73,10,11
2026-05-06,UAL,macd,buy,MACD bullish crossover (above SMA20),100.04,101.3,win,win,13.58,-12.79,13,14
2026-01-29,TEAM,adjusted_drop,buy,"Market-adjusted drop -10.47% (stock -10.67%, market -0.20%)",120.38,121.62,loss,loss,-37.53,-38.32,,
2026-01-29,TEAM,sector_drop,buy,"Sector-adjusted drop -9.09% (stock -10.67%, XLK -1.58%)",120.38,121.62,loss,loss,-37.53,-38.32,,
2026-01-29,TEAM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",120.38,121.62,loss,loss,-37.53,-38.32,,
2026-02-06,TEAM,adjusted_drop,buy,"Market-adjusted drop -5.67% (stock -3.75%, market +1.92%)",94.72,93.46,loss,loss,-21.03,-27.4,,
2026-02-06,TEAM,sector_drop,buy,"Sector-adjusted drop -7.80% (stock -3.75%, XLK +4.06%)",94.72,93.46,loss,loss,-21.03,-27.4,,
2026-02-06,TEAM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",94.72,93.46,loss,loss,-21.03,-27.4,,
2026-02-20,TEAM,adjusted_drop,buy,"Market-adjusted drop -6.06% (stock -5.33%, market +0.72%)",75.98,73.5,win,win,2.33,-7.69,4,4
2026-02-20,TEAM,sector_drop,buy,"Sector-adjusted drop -5.81% (stock -5.33%, XLK +0.48%)",75.98,73.5,win,win,2.33,-7.69,4,4
2026-02-20,TEAM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",75.98,73.5,win,win,2.33,-7.69,4,4
2026-04-16,TEAM,gap_and_go,buy,Gap up +5.7% on 1.5x volume,68.73,70.11,win,win,31.74,-7.01,3,11
2026-04-17,TEAM,volume_spike,buy,Volume spike 3.7x (dip in uptrend),66.94,67.0,win,win,36.72,-2.69,1,2
2026-04-23,TEAM,adjusted_drop,buy,"Market-adjusted drop -8.25% (stock -8.63%, market -0.39%)",67.62,68.63,win,win,17.82,-3.03,3,6
2026-04-23,TEAM,sector_drop,buy,"Sector-adjusted drop -7.21% (stock -8.63%, XLK -1.42%)",67.62,68.63,win,win,17.82,-3.03,3,6
2026-04-23,TEAM,confluence,buy,"Confluence (2): adjusted_drop, sector_drop",67.62,68.63,win,win,17.82,-3.03,3,6
2026-05-01,TEAM,gap_and_go,buy,Gap up +20.9% on 3.5x volume,88.88,88.17,win,loss,-3.12,-11.31,1,
2026-05-01,TEAM,rel_strength,buy,"New 20-day high (+18.8% above prev, 3.5x vol)",88.88,88.17,win,loss,-3.12,-11.31,1,
2026-05-01,TEAM,confluence,buy,"Confluence (2): gap_and_go, rel_strength",88.88,88.17,win,loss,-3.12,-11.31,1,
2026-05-04,TEAM,earnings_drift,buy,"Post-catalyst drift: gap +20.9%, move +4.8%",93.16,92.49,loss,loss,-8.18,-15.45,,
2026-05-06,TEAM,adjusted_drop,buy,"Market-adjusted drop -5.23% (stock -3.84%, market +1.39%)",88.8,91.61,loss,loss,1.83,-14.64,,
2026-05-06,TEAM,sector_drop,buy,"Sector-adjusted drop -6.50% (stock -3.84%, XLK +2.66%)",88.8,91.61,loss,loss,1.83,-14.64,,
2026-01-28,SBUX,volume_spike,buy,Volume spike 2.6x (dip in uptrend),94.0,95.58,loss,loss,-0.35,-6.35,,
2026-01-28,SBUX,gap_and_go,buy,Gap up +6.9% on 2.6x volume,94.0,95.58,loss,loss,-0.35,-6.35,,
2026-01-28,SBUX,rel_strength,buy,"New 20-day high (+7.0% above prev, 2.6x vol)",94.0,95.58,loss,loss,-0.35,-6.35,,
2026-01-28,SBUX,confluence,buy,"Confluence (2): gap_and_go, rel_strength",94.0,95.58,loss,loss,-0.35,-6.35,,
2026-02-06,SBUX,macd,buy,MACD bullish crossover (above SMA20),98.24,97.82,loss,loss,-1.66,-4.92,,
2026-03-09,SBUX,macd,buy,MACD bullish crossover (above SMA20),99.19,98.79,loss,loss,-12.73,-13.86,,
2026-04-07,SBUX,macd,buy,MACD bullish crossover (above SMA20),94.66,96.93,loss,loss,-0.23,-2.1,,
2026-04-29,SBUX,gap_and_go,buy,Gap up +4.9% on 3.9x volume,104.89,104.93,loss,loss,1.49,-2.47,,
2026-04-29,SBUX,rel_strength,buy,"New 20-day high (+5.8% above prev, 3.9x vol)",104.89,104.93,loss,loss,1.49,-2.47,,
2026-04-29,SBUX,confluence,buy,"Confluence (2): gap_and_go, rel_strength",104.89,104.93,loss,loss,1.49,-2.47,,
2026-01-27,GM,gap_and_go,buy,Gap up +5.3% on 3.1x volume,86.18,85.87,loss,loss,-2.79,-8.12,,
2026-01-27,GM,rel_strength,buy,"New 20-day high (+2.5% above prev, 3.1x vol)",86.18,85.87,loss,loss,-2.79,-8.12,,
2026-01-27,GM,confluence,buy,"Confluence (2): gap_and_go, rel_strength",86.18,85.87,loss,loss,-2.79,-8.12,,
2026-01-28,GM,macd,buy,MACD bullish crossover (above SMA20),84.7,85.99,loss,loss,-5.48,-8.25,,
2026-05-08,GM,macd,buy,MACD bullish crossover (above SMA20),78.8,78.8,win,loss,4.92,-10.62,12,
2026-04-29,V,volume_spike,buy,Volume spike 2.6x (dip in uptrend),334.17,331.43,loss,loss,-0.21,-4.81,,
2026-04-29,V,gap_and_go,buy,Gap up +8.8% on 2.6x volume,334.17,331.43,loss,loss,-0.21,-4.81,,
2026-04-29,V,rel_strength,buy,"New 20-day high (+7.1% above prev, 2.6x vol)",334.17,331.43,loss,loss,-0.21,-4.81,,
